STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_HES_HES_003,Year,DECILE_HES_HES_003,Income group,NZHEC_LEV_HES_HES_003,Expenditure category,MEASURE_HES_HES_003,Measure,OBS_VALUE,Observation value,OBS_STATUS,Observation status
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,08_3,Telecommunication services,SAMPLING_ERROR,,21,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09,Recreation and culture,AV_WKLY_AMT,,46.90,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09,Recreation and culture,PER_HHLD_REP,,92.1,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09,Recreation and culture,SAMPLING_ERROR,,24,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_1,Audio-visual and computing equipment,AV_WKLY_AMT,,5.60,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_1,Audio-visual and computing equipment,PER_HHLD_REP,,29.3,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_1,Audio-visual and computing equipment,SAMPLING_ERROR,,38,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_2,Major recreational and cultural equipment,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_2,Major recreational and cultural equipment,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_3,Other recreational equipment and supplies,AV_WKLY_AMT,,11.50,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_3,Other recreational equipment and supplies,PER_HHLD_REP,,62.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_3,Other recreational equipment and supplies,SAMPLING_ERROR,,51,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_4,Recreational and cultural services,AV_WKLY_AMT,,14.70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_4,Recreational and cultural services,PER_HHLD_REP,,66.1,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_4,Recreational and cultural services,SAMPLING_ERROR,,25,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_5,"Newspapers, books and stationery",AV_WKLY_AMT,,8.60,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_5,"Newspapers, books and stationery",PER_HHLD_REP,,65.4,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_5,"Newspapers, books and stationery",SAMPLING_ERROR,,41,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_6,Accommodation services,AV_WKLY_AMT,,2.40,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_6,Accommodation services,PER_HHLD_REP,,10.6,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_6,Accommodation services,SAMPLING_ERROR,,69,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_7,Package holidays,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_7,Package holidays,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_8,Miscellaneous domestic holiday costs,AV_WKLY_AMT,,1.00,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_8,Miscellaneous domestic holiday costs,PER_HHLD_REP,,21.1,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,09_8,Miscellaneous domestic holiday costs,SAMPLING_ERROR,,46,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10,Education,AV_WKLY_AMT,,3.60,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10,Education,PER_HHLD_REP,,10.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10,Education,SAMPLING_ERROR,,77,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_1,Early childhood education,AV_WKLY_AMT,,0.20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_1,Early childhood education,PER_HHLD_REP,,2.2,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_1,Early childhood education,SAMPLING_ERROR,,114,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_2,"Primary, intermediate and secondary education",AV_WKLY_AMT,,0.50,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_2,"Primary, intermediate and secondary education",PER_HHLD_REP,,5.3,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_2,"Primary, intermediate and secondary education",SAMPLING_ERROR,,96,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_3,Tertiary and other post school education,AV_WKLY_AMT,,2.80,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_3,Tertiary and other post school education,PER_HHLD_REP,,3.4,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_3,Tertiary and other post school education,SAMPLING_ERROR,,97,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_4,Other educational fees,AV_WKLY_AMT,,0.10,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_4,Other educational fees,PER_HHLD_REP,,2.0,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,10_4,Other educational fees,SAMPLING_ERROR,,117,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11,Miscellaneous goods and services,AV_WKLY_AMT,,40.40,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11,Miscellaneous goods and services,PER_HHLD_REP,,97.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11,Miscellaneous goods and services,SAMPLING_ERROR,,22,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_1,Personal care,AV_WKLY_AMT,,10.30,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_1,Personal care,PER_HHLD_REP,,74.6,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_1,Personal care,SAMPLING_ERROR,,30,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_2,Prostitution,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_2,Prostitution,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_3,Personal effects nec,AV_WKLY_AMT,,6.70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_3,Personal effects nec,PER_HHLD_REP,,34.6,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_3,Personal effects nec,SAMPLING_ERROR,,42,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_4,Insurance,AV_WKLY_AMT,,18.90,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_4,Insurance,PER_HHLD_REP,,82.3,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_4,Insurance,SAMPLING_ERROR,,24,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_5,Credit services,AV_WKLY_AMT,,2.90,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_5,Credit services,PER_HHLD_REP,,58.9,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_5,Credit services,SAMPLING_ERROR,,70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_6,Other miscellaneous services,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,11_6,Other miscellaneous services,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13,Other expenditure,AV_WKLY_AMT,,18.80,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13,Other expenditure,PER_HHLD_REP,,39.9,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13,Other expenditure,SAMPLING_ERROR,,46,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_1,Interest payments,AV_WKLY_AMT,,13.10,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_1,Interest payments,PER_HHLD_REP,,27.1,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_1,Interest payments,SAMPLING_ERROR,,59,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_2,Contributions to savings,AV_WKLY_AMT,,0.90,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_2,Contributions to savings,PER_HHLD_REP,,4.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_2,Contributions to savings,SAMPLING_ERROR,,101,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_3,Money given to others (excluding donations),AV_WKLY_AMT,,2.90,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_3,Money given to others (excluding donations),PER_HHLD_REP,,11.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_3,Money given to others (excluding donations),SAMPLING_ERROR,,81,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_4,Fines,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_4,Fines,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_5,Expenditure incurred whilst overseas,AV_WKLY_AMT,,1.70,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_5,Expenditure incurred whilst overseas,PER_HHLD_REP,,8.1,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,13_5,Expenditure incurred whilst overseas,SAMPLING_ERROR,,74,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14,"Sales, trade-ins and refunds",AV_WKLY_AMT,,-12.60,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14,"Sales, trade-ins and refunds",PER_HHLD_REP,,52.8,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14,"Sales, trade-ins and refunds",SAMPLING_ERROR,,121,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14_1,Sales of clothing and footwear,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14_1,Sales of clothing and footwear,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14_3,Sales and trade-ins of household contents,AV_WKLY_AMT,,-2.20,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14_3,Sales and trade-ins of household contents,PER_HHLD_REP,,3.7,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14_3,Sales and trade-ins of household contents,SAMPLING_ERROR,,199,,,
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_003(1.0),Household expenditure for group and subgroup by household income group,I,2007,2007,2,Income group 2,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",AV_WKLY_AMT,,-6.70,,,
